gateid,treatment,site,completed_w2,age,white,black,asian,grade,children,hhincome,healthproblem,self_employed,worked_for_relatives_friends_se,salaried_worker,benefits,philadelphia,pittsburgh,minneapolis,duluth,maine,nonenglish,married,hhincome_p25,hhincome_p25_49,hhincome_p75_99,hhincome_p100,employer_healthins,unemployed,female,not_born_us,badcredit,agesqr,latino,other,hhincome_w2,autonomy_std,risk_tolerance_std
PA2899,1,1,1,64.0,0.0,0.0,0.0,15,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4096.0,0.0,1.0,28000.0,-4.686470953641612,2.78517588481892
PA2900,0,1,0,36.0,0.0,1.0,0.0,18,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1296.0,0.0,0.0,,-4.686470953641612,2.78517588481892
PA2901,0,1,0,25.0,0.0,1.0,0.0,12,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA2902,1,1,1,22.0,0.0,1.0,0.0,16,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,484.0,0.0,0.0,50000.0,-4.686470953641612,4.78517588481892
PA2903,1,1,0,24.0,0.0,1.0,0.0,15,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,576.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA2904,0,1,0,34.0,0.0,0.0,0.0,12,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1156.0,1.0,0.0,,-6.686470953641612,6.78517588481892
PA2912,0,2,0,24.0,0.0,1.0,0.0,18,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,576.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA2913,0,2,0,28.0,1.0,0.0,0.0,16,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,784.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA2914,0,1,1,31.0,0.0,1.0,0.0,16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,961.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA2915,0,1,0,55.0,0.0,1.0,0.0,15,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3025.0,0.0,0.0,,-4.686470953641612,3.78517588481892
PA2916,0,1,1,56.0,0.0,0.0,1.0,15,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3136.0,0.0,0.0,,-4.686470953641612,0.7851758848189201
PA2917,0,1,0,37.0,0.0,1.0,0.0,17,1.0,6.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,1369.0,0.0,0.0,,-4.686470953641612,
PA2918,1,1,1,43.0,0.0,1.0,0.0,16,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA2919,0,1,1,27.0,0.0,0.0,0.0,13,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,729.0,1.0,0.0,30000.0,-4.686470953641612,2.78517588481892
PA2920,0,1,1,34.0,1.0,0.0,0.0,18,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1156.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA2921,0,1,1,34.0,0.0,1.0,0.0,14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1156.0,0.0,0.0,28000.0,-4.686470953641612,3.78517588481892
PA2922,1,1,0,23.0,0.0,1.0,0.0,14,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,529.0,0.0,0.0,,-4.686470953641612,0.7851758848189201
PA2923,1,1,1,32.0,0.0,0.0,0.0,14,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1024.0,1.0,0.0,33000.0,-5.686470953641612,2.78517588481892
PA2924,1,1,0,33.0,0.0,1.0,0.0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1089.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA2925,1,1,1,56.0,0.0,1.0,0.0,14,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3136.0,0.0,0.0,30000.0,-4.686470953641612,1.78517588481892
PA2926,1,1,0,46.0,0.0,1.0,0.0,18,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA2927,0,1,0,36.0,0.0,1.0,0.0,14,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1296.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA2928,0,1,1,53.0,0.0,1.0,0.0,11,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2809.0,0.0,0.0,35000.0,-4.686470953641612,3.78517588481892
PA2929,0,1,1,28.0,0.0,1.0,0.0,17,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,784.0,0.0,0.0,100000.0,-4.686470953641612,0.7851758848189201
PA2946,0,2,1,41.0,0.0,1.0,0.0,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1681.0,0.0,0.0,16000.0,-4.686470953641612,2.78517588481892
PA2947,0,1,1,49.0,0.0,1.0,0.0,18,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2401.0,0.0,0.0,4000.0,-4.686470953641612,2.78517588481892
PA2948,0,1,0,50.0,0.0,1.0,0.0,12,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,0.0,0.0,,-4.686470953641612,3.78517588481892
PA2949,0,1,0,39.0,0.0,1.0,0.0,15,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA2950,0,1,0,25.0,0.0,1.0,0.0,14,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,625.0,0.0,0.0,,-4.686470953641612,3.78517588481892
PA2951,1,1,1,50.0,0.0,1.0,0.0,13,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,0.0,0.0,40000.0,-4.686470953641612,3.78517588481892
PA2952,1,1,1,42.0,0.0,1.0,0.0,16,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1764.0,0.0,0.0,60000.0,-4.686470953641612,-0.2148241151810799
PA2953,0,1,1,42.0,0.0,1.0,0.0,12,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1764.0,0.0,0.0,27000.0,-4.686470953641612,2.78517588481892
PA2954,1,1,1,28.0,0.0,0.0,0.0,14,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,784.0,1.0,0.0,13000.0,-4.686470953641612,6.78517588481892
PA2955,1,1,1,30.0,0.0,1.0,0.0,15,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,900.0,0.0,0.0,52000.0,-5.686470953641612,0.7851758848189201
PA2956,1,1,0,44.0,0.0,1.0,0.0,12,1.0,6.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1936.0,0.0,0.0,,-4.686470953641612,2.78517588481892
PA2957,1,1,1,29.0,1.0,0.0,0.0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,841.0,0.0,0.0,32000.0,-4.686470953641612,4.78517588481892
PA2958,1,1,1,38.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1444.0,0.0,0.0,60000.0,-4.686470953641612,1.78517588481892
PA2959,1,1,1,30.0,0.0,1.0,0.0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,900.0,0.0,0.0,2500.0,-4.686470953641612,3.78517588481892
PA2961,1,1,1,49.0,1.0,0.0,0.0,12,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2401.0,0.0,0.0,82500.0,-4.686470953641612,2.78517588481892
PA2970,0,2,0,37.0,0.0,1.0,0.0,13,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1369.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA2971,0,2,1,36.0,0.0,0.0,0.0,15,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,1.0,0.0,11000.0,-4.686470953641612,1.78517588481892
PA2972,0,1,0,37.0,0.0,1.0,0.0,13,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1369.0,0.0,0.0,,-4.686470953641612,-0.2148241151810799
PA2973,0,1,1,38.0,0.0,1.0,0.0,16,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1444.0,0.0,0.0,30000.0,-4.686470953641612,3.78517588481892
PA2974,1,1,1,57.0,0.0,1.0,0.0,14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3249.0,0.0,0.0,18000.0,-5.686470953641612,3.78517588481892
PA2975,1,1,1,40.0,0.0,1.0,0.0,12,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.0,0.0,23500.0,-5.686470953641612,2.78517588481892
PA2976,0,1,1,30.0,0.0,1.0,0.0,14,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,900.0,0.0,0.0,26500.0,-4.686470953641612,0.7851758848189201
PA2977,1,1,0,25.0,0.0,1.0,0.0,14,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,,-4.686470953641612,2.78517588481892
PA2978,1,1,0,38.0,0.0,1.0,0.0,12,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1444.0,0.0,0.0,,-4.686470953641612,2.78517588481892
PA2979,0,1,1,41.0,0.0,0.0,0.0,12,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1681.0,0.0,0.0,6000.0,-4.686470953641612,1.78517588481892
PA2980,1,1,1,47.0,0.0,1.0,0.0,15,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2209.0,0.0,0.0,23000.0,-4.686470953641612,6.78517588481892
PA2981,1,1,1,49.0,0.0,1.0,0.0,14,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2401.0,0.0,0.0,70000.0,-4.686470953641612,2.78517588481892
PA2982,1,1,1,31.0,0.0,1.0,0.0,12,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,961.0,0.0,0.0,37000.0,-4.686470953641612,6.78517588481892
PA2983,0,1,0,48.0,0.0,1.0,0.0,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2304.0,0.0,0.0,,-4.686470953641612,3.78517588481892
PA2984,0,1,0,34.0,0.0,0.0,0.0,14,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1156.0,1.0,0.0,,-4.686470953641612,1.78517588481892
PA2985,0,1,0,39.0,0.0,0.0,0.0,16,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1521.0,1.0,0.0,,-4.686470953641612,2.78517588481892
PA2986,0,1,1,42.0,0.0,1.0,0.0,16,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1764.0,0.0,0.0,15000.0,-4.686470953641612,4.78517588481892
PA2987,0,1,0,42.0,0.0,1.0,0.0,16,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1764.0,0.0,0.0,,-4.686470953641612,3.78517588481892
PA3002,0,2,1,48.0,1.0,0.0,0.0,14,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2304.0,0.0,0.0,,-4.686470953641612,1.78517588481892
PA3003,0,2,1,54.0,1.0,0.0,0.0,17,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2916.0,0.0,0.0,,-4.686470953641612,-0.2148241151810799
PA3004,1,2,1,27.0,1.0,0.0,0.0,16,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,729.0,0.0,0.0,35000.0,-4.686470953641612,5.78517588481892
PA3005,0,1,1,47.0,0.0,1.0,0.0,15,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2209.0,0.0,0.0,26000.0,-4.686470953641612,1.78517588481892
PA3006,0,1,0,45.0,0.0,1.0,0.0,16,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,2025.0,0.0,0.0,,-4.686470953641612,4.78517588481892
PA3007,0,1,1,40.0,0.0,1.0,0.0,13,1.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1600.0,0.0,0.0,34000.0,-4.686470953641612,3.78517588481892
PA3008,1,1,1,39.0,0.0,1.0,0.0,12,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1521.0,0.0,0.0,4800.0,-4.686470953641612,0.7851758848189201
PA3009,0,1,1,23.0,0.0,1.0,0.0,14,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,529.0,0.0,0.0,35000.0,-5.686470953641612,3.78517588481892
PA3010,0,1,1,26.0,0.0,1.0,0.0,18,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,75000.0,-4.686470953641612,6.78517588481892
PA3011,1,1,0,26.0,0.0,1.0,0.0,12,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,676.0,0.0,0.0,,-4.686470953641612,5.78517588481892
PA3012,0,1,0,29.0,0.0,1.0,0.0,15,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,841.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA3013,1,1,0,43.0,0.0,1.0,0.0,14,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA3014,0,1,1,24.0,0.0,1.0,0.0,13,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,576.0,0.0,0.0,60000.0,-4.686470953641612,2.78517588481892
PA3015,0,1,1,48.0,0.0,1.0,0.0,14,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2304.0,0.0,0.0,61000.0,-4.686470953641612,2.78517588481892
PA3016,0,1,1,31.0,0.0,1.0,0.0,14,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,961.0,0.0,0.0,85000.0,-4.686470953641612,5.78517588481892
PA3017,0,1,1,44.0,0.0,1.0,0.0,12,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1936.0,0.0,0.0,13000.0,-4.686470953641612,3.78517588481892
PA3033,1,2,1,36.0,0.0,0.0,0.0,12,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1296.0,1.0,1.0,50000.0,-4.686470953641612,6.78517588481892
PA3034,1,2,1,42.0,0.0,0.0,0.0,15,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1764.0,1.0,0.0,18000.0,-4.686470953641612,2.78517588481892
PA3035,1,2,1,56.0,0.0,1.0,0.0,17,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3136.0,0.0,0.0,,-4.686470953641612,3.78517588481892
PA3036,0,2,1,42.0,0.0,1.0,0.0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1764.0,0.0,0.0,15000.0,-4.686470953641612,6.78517588481892
PA3037,0,2,1,59.0,0.0,1.0,0.0,14,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3481.0,0.0,0.0,68000.0,-4.686470953641612,3.78517588481892
PA3038,0,2,0,43.0,0.0,1.0,0.0,15,0.0,5.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1849.0,0.0,0.0,,-5.686470953641612,3.78517588481892
PA3039,0,2,0,46.0,1.0,0.0,0.0,12,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2116.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA3040,1,2,1,52.0,1.0,0.0,0.0,18,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2704.0,0.0,0.0,37500.0,-4.686470953641612,3.78517588481892
PA3041,1,2,1,34.0,1.0,0.0,0.0,16,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1156.0,0.0,0.0,,-4.686470953641612,-0.2148241151810799
PA3042,0,1,0,45.0,0.0,1.0,0.0,12,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,2025.0,0.0,0.0,,-4.686470953641612,-0.2148241151810799
PA3043,1,1,1,34.0,0.0,1.0,0.0,16,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1156.0,0.0,0.0,52810.0,-4.686470953641612,4.78517588481892
PA3045,0,1,1,41.0,0.0,1.0,0.0,18,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,1681.0,0.0,0.0,,-4.686470953641612,6.78517588481892
PA3046,0,1,1,53.0,1.0,0.0,0.0,14,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2809.0,0.0,0.0,47000.0,-4.686470953641612,3.78517588481892
PA3047,1,1,1,47.0,1.0,0.0,0.0,16,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2209.0,0.0,0.0,,-4.686470953641612,0.7851758848189201
PA3048,1,1,1,41.0,0.0,1.0,0.0,12,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1681.0,0.0,0.0,40000.0,-4.686470953641612,6.78517588481892
PA3049,0,1,0,46.0,0.0,0.0,0.0,14,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,1.0,,-6.686470953641612,3.78517588481892
PA3051,1,1,0,37.0,0.0,1.0,0.0,18,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1369.0,0.0,0.0,,-4.686470953641612,0.7851758848189201
